State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Puducherry,Employment in Shops and Establishments,Diagnostic Laboratory,Radiographer,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Diagnostic Laboratory,X-Ray Photographer,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Diagnostic Laboratory,Laboratory Technician / Analyst,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Chief Accountant,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Office Superintendent,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Secretary,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Auditor,,02-09-2024,02-09-2024,,11283,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Personal Assistant,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Junior Development Officer,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
Puducherry,Employment in Shops and Establishments,Chit Funds and Co-operative Societies,Legal Assistant,,02-09-2024,02-09-2024,,11242,https://f1a40278-2118-4c25-abcb-b9aa5dc342d3.usrfiles.com/ugd/f1a402_43f6b9cf9c934dc1bee1966507243a8f.pdf,
