State,Scheduled Employment,Category,Category Detail,Zone,Effective From,Notification Date,Daily Rate (₹),Monthly Rate (₹),PDF URL,Notes
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Manager / Personal Officer / Marketing Manager / Office Supervisor (and similar posts),Zone 1,2025-04-01,NaT,601.56,15640.49,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Manager / Personal Officer / Marketing Manager / Office Supervisor (and similar posts),Zone 2,2025-04-01,NaT,556.36,14465.12,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Manager / Personal Officer / Marketing Manager / Office Supervisor (and similar posts),Zone 3,2025-04-01,NaT,520.56,13508.55,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Manager / Personal Officer / Marketing Manager / Office Supervisor (and similar posts),Zone 4,2025-04-01,NaT,501.75,13007.55,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Assistant Manager / Assistant Personnel Manager / Senior Accountant (and similar posts),Zone 1,2025-04-01,NaT,584.63,15202.97,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Assistant Manager / Assistant Personnel Manager / Senior Accountant (and similar posts),Zone 2,2025-04-01,NaT,579.54,14968.55,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Assistant Manager / Assistant Personnel Manager / Senior Accountant (and similar posts),Zone 3,2025-04-01,NaT,537.66,13978.92,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Assistant Manager / Assistant Personnel Manager / Senior Accountant (and similar posts),Zone 4,2025-04-01,NaT,548.79,14468.0,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Senior Clerk / Cashier / Judgment Writer / Stenographer / Storeâ€‘keeper / Receptionist (and similar posts),Zone 1,2025-04-01,NaT,565.92,14713.85,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Senior Clerk / Cashier / Judgment Writer / Stenographer / Storeâ€‘keeper / Receptionist (and similar posts),Zone 2,2025-04-01,NaT,616.76,16035.52,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Senior Clerk / Cashier / Judgment Writer / Stenographer / Storeâ€‘keeper / Receptionist (and similar posts),Zone 3,2025-04-01,NaT,667.59,17357.19,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Senior Clerk / Cashier / Judgment Writer / Stenographer / Storeâ€‘keeper / Receptionist (and similar posts),Zone 4,2025-04-01,NaT,723.51,18811.03,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Junior Clerk / Booking Clerk / Computer Operator / Typist / Telephone Operator / Data Entry Operator (and similar posts),Zone 1,2025-04-01,NaT,707.53,18395.76,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Junior Clerk / Booking Clerk / Computer Operator / Typist / Telephone Operator / Data Entry Operator (and similar posts),Zone 2,2025-04-01,NaT,653.07,16979.67,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Junior Clerk / Booking Clerk / Computer Operator / Typist / Telephone Operator / Data Entry Operator (and similar posts),Zone 3,2025-04-01,NaT,603.56,15692.32,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Junior Clerk / Booking Clerk / Computer Operator / Typist / Telephone Operator / Data Entry Operator (and similar posts),Zone 4,2025-04-01,NaT,554.04,14404.97,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Attender / Watchman / Lift Operator / Office Boy / Peon / Helper / Assistant / Dalayat / Mazdur / Sweeper (and similar posts),Zone 1,2025-04-01,NaT,550.95,17184.55,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Attender / Watchman / Lift Operator / Office Boy / Peon / Helper / Assistant / Dalayat / Mazdur / Sweeper (and similar posts),Zone 2,2025-04-01,NaT,610.72,15878.57,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Attender / Watchman / Lift Operator / Office Boy / Peon / Helper / Assistant / Dalayat / Mazdur / Sweeper (and similar posts),Zone 3,2025-04-01,NaT,565.06,14697.32,,
Karnataka,"Employment in Automobile Engineering (including Manufacturing, Assembling, Body Building, Servicing and Repairing Works",Office staff and Drivers,Attender / Watchman / Lift Operator / Office Boy / Peon / Helper / Assistant / Dalayat / Mazdur / Sweeper (and similar posts),Zone 4,2025-04-01,NaT,519.39,13504.07,,
